Total_Spend,Average_Order_Value,Median_Order_Value,Maximum_Order_Value,Minimum_Order_Value,Total_Quantity,Average_Quantity,Maximum_Quantity,Minimum_Quantity,Total_Transactions,Unique_Products,Unique_Descriptions,Average_Unit_Price,Maximum_Unit_Price,Minimum_Unit_Price,Countries,Recency,Customer_Lifetime,Spend_per_Transaction,Quantity_per_Transaction,Product_Diversity,Cancellation_Rate
8.733701981297274,3.8792269230435794,3.594568774642695,5.474788509663815,2.405141681319138,7.904334842085095,3.0760098332718195,4.574710978503383,0.6931471805599453,0.6931471805599453,4.882801922586371,4.882801922586371,1.4698599226042837,3.258096538021482,0.3293037471426004,0.6931471805599453,3.5263605246161616,0,8.733701981297274,7.904334842085095,131.0,0.0
7.063955286074528,4.13479596176473,4.282206299391671,5.081404364984463,2.337952236831337,5.517452896464707,2.642809679233809,3.6109179126442243,1.0986122886681098,1.0986122886681098,2.6390573296152584,2.6390573296152584,2.227237486414199,3.713572066704308,0.3293037471426004,0.6931471805599453,1.0986122886681098,149,6.371663127968259,4.8283137373023015,6.5,0.0
8.759916600117213,3.2845095122213026,2.928523523860541,5.673323267171493,2.0744289998562917,7.392031567514591,2.0202649636836503,3.258096538021482,0.6931471805599453,1.6094379124341003,5.3706380281276624,5.365976015021851,2.263886179163687,4.983606621708336,0.2546422183735807,0.6931471805599453,4.07753744390572,274,7.374092821335955,6.007583928987866,53.5,1.0
7.887231116540211,3.074364326614664,2.8094026953624978,5.081404364984463,1.7984040119467235,7.061334366910438,2.305681070699174,3.6109179126442243,1.0986122886681098,1.3862943611198906,4.663439094112067,4.663439094112067,1.5150590817352587,3.713572066704308,0.3506568716131694,0.6931471805599453,3.970291913552122,148,6.789369561749692,5.9644358747200625,35.0,0.0
5.251749730731702,2.995232148512309,2.928523523860541,3.1945831322991562,2.772588722239781,4.5217885770490405,2.312535423847214,2.5649493574615367,0.6931471805599453,0.6931471805599453,2.3978952727983707,2.3978952727983707,1.4667216102325051,2.772588722239781,0.9745596399981308,0.6931471805599453,5.662960480135946,0,5.251749730731702,4.5217885770490405,10.0,0.0
8.56163678004062,3.027593336326126,2.8875901149342877,4.110873864173311,1.355835153635182,7.709756864454165,2.2385476994039197,3.6109179126442243,0.6931471805599453,2.3978952727983707,5.308267697401205,5.308267697401205,1.5975555660643679,3.432372999130605,0.11332868530700317,0.6931471805599453,1.3862943611198906,292,6.260771959732571,5.411199523604709,20.1,0.6153846153846154
6.315358001522335,3.2188758248682006,2.91235066461494,4.253624919869357,2.653241964607215,6.013715156042802,2.930613874174598,3.6109179126442243,1.0986122886681098,1.0986122886681098,3.1780538303479458,3.1780538303479458,1.197473468455547,2.191653532286764,0.4382549309311553,0.6931471805599453,4.709530201312334,132,5.6240175061873385,5.3230099791384085,11.5,0.0
7.180907299649593,2.8002181945034623,2.653241964607215,4.186619838331271,1.7984040119467235,7.317876198626496,2.9294667718474705,5.198497031265826,0.6931471805599453,1.6094379124341003,4.2626798770413155,4.2626798770413155,1.0682339349997452,2.772588722239781,0.3074846997479606,0.6931471805599453,2.1972245773362196,104,5.79689326788511,5.933570568689079,17.5,0.0
6.465180028897591,3.406305524976337,2.833213344056216,5.773588348900164,1.7984040119467235,5.1647859739235145,2.1870722058722016,2.5649493574615367,0.6931471805599453,1.0986122886681098,3.1354942159291497,3.1354942159291497,2.898695604223965,5.773588348900164,0.3506568716131694,0.6931471805599453,5.676753802268282,0,5.773588348900164,4.477336814478207,11.0,0.3333333333333333
5.135210028677887,2.794505868158117,2.6741486494265287,3.1945831322991562,2.388762789235098,5.159055299214529,2.817040484810615,4.110873864173311,0.6931471805599453,0.6931471805599453,2.4849066497880004,2.4849066497880004,1.4350845252893227,2.9444389791664403,0.19062035960864973,0.6931471805599453,1.6094379124341003,0,5.135210028677887,5.159055299214529,11.0,0.0
8.173770053153254,3.1015181478358063,2.772588722239781,5.101085197018328,0.8109302162163288,7.763871287820222,2.714020368088714,5.666426688112432,0.6931471805599453,1.6094379124341003,4.969813299576001,4.969813299576001,1.335079853417431,3.713572066704308,0.19062035960864973,1.0986122886681098,3.9512437185814275,309,6.788321193592951,6.378850541816241,35.75,0.0
7.543781692052325,3.432942111714894,3.1570004211501135,5.8888779583328805,1.7369512327330598,6.3835066348840055,2.339972625065666,3.6109179126442243,1.3862943611198906,1.0986122886681098,4.1588830833596715,4.1588830833596715,1.583973573568165,3.713572066704308,0.3293037471426004,0.6931471805599453,3.828641396489095,14,6.851163763248618,5.69204721843778,31.5,0.0
7.169380809114136,3.2566457820417285,3.0349529867072724,4.273884476054179,2.405141681319138,6.678342114654332,2.789275641024796,3.6109179126442243,1.0986122886681098,1.3862943611198906,3.5553480614894135,3.5553480614894135,1.386630842965063,2.9444389791664403,0.3506568716131694,0.6931471805599453,4.290459441148391,224,6.072306934952083,5.582242390122105,11.333333333333334,0.0
5.901539839579995,3.297422909159964,3.1633631149379418,3.713572066704308,2.2512917986064953,5.288267030694535,2.712800803860808,3.4339872044851463,0.6931471805599453,0.6931471805599453,2.70805020110221,2.70805020110221,1.719572727252227,3.713572066704308,0.6151856390902334,0.6931471805599453,5.7430031878094825,0,5.901539839579995,5.288267030694535,14.0,0.0
6.6119469443852195,3.1575547484623487,2.8903717578961645,4.795790545596741,1.7984040119467235,5.8377304471659395,2.4304184645039304,3.2188758248682006,1.0986122886681098,0.6931471805599453,3.5263605246161616,3.5263605246161616,1.6524393484272877,3.713572066704308,0.3506568716131694,0.6931471805599453,3.258096538021482,0,6.6119469443852195,5.8377304471659395,33.0,0.0
6.127960291696519,3.3290482739937666,3.0819099697950434,4.149463861443181,2.2512917986064953,5.187385805840755,2.4397862145075306,3.4339872044851463,0.6931471805599453,1.0986122886681098,2.70805020110221,2.70805020110221,2.068499542815853,3.713572066704308,0.6151856390902334,0.6931471805599453,2.4849066497880004,87,5.436991761235796,4.499809670330265,7.0,0.3333333333333333
7.395795270713971,3.097585346618962,2.8622008809294686,4.394449154672439,1.7984040119467235,6.851184927493743,2.5847323963109816,3.2188758248682006,1.0986122886681098,1.0986122886681098,4.290459441148391,4.290459441148391,1.3134094169861825,3.713572066704308,0.19062035960864973,0.6931471805599453,5.755742213586912,39,6.703261730162972,6.159095388491933,36.0,0.0
8.29645175271804,2.96032273612404,2.8622008809294686,4.253624919869357,1.7369512327330598,7.835974581721566,2.5295569235257394,5.666426688112432,0.6931471805599453,0.6931471805599453,5.393627546352362,5.393627546352362,1.385654887293687,2.8875901149342877,0.19062035960864973,0.6931471805599453,4.875197323201151,0,8.29645175271804,7.835974581721566,219.0,0.0
6.749040867823617,3.104855700572345,2.8887037007954675,4.3463994570307305,2.2512917986064953,6.0112671744041615,2.4136791404996325,3.8918202981106265,1.0986122886681098,1.0986122886681098,3.6888794541139363,3.6888794541139363,1.3522850450171424,2.772588722239781,0.4382549309311553,0.6931471805599453,4.418840607796598,88,6.057065004191931,5.320567975482857,19.5,0.3333333333333333
7.910520910634419,3.3032205083635766,2.928523523860541,5.068400930946399,2.174751721484161,7.028201432058005,2.471191227043081,3.8918202981106265,1.0986122886681098,1.6094379124341003,4.356708826689592,4.356708826689592,1.4767413360886459,3.2561716096118976,0.3506568716131694,0.6931471805599453,3.1354942159291497,164,6.525326534592313,5.64456311499623,19.25,0.2
7.520944331624911,3.100563338732817,2.8791984572980396,5.484796933490655,1.7047480922384253,6.695798917058491,2.3309155996202717,3.6109179126442243,0.6931471805599453,1.791759469228055,4.2626798770413155,4.2626798770413155,1.7375176903650387,3.713572066704308,0.3293037471426004,0.6931471805599453,1.791759469228055,115,5.9136705591679615,5.0912931971137105,14.0,0.6666666666666666
7.523783805985769,2.980239134936795,2.8094026953624978,4.290459441148391,1.7984040119467235,7.334981878871814,2.801828752486424,4.976733742420574,0.6931471805599453,1.791759469228055,4.442651256490317,4.442651256490317,1.407803790062286,2.9444389791664403,0.11332868530700317,0.6931471805599453,5.225746673713202,167,5.916503903841239,5.728149831104496,16.8,0.1666666666666666
6.373780434317173,3.1213364956888596,2.8903717578961645,4.394449154672439,2.033397603178429,4.844187086458591,1.7346010553881064,2.5649493574615367,0.6931471805599453,1.0986122886681098,3.295836866004329,3.295836866004329,2.183718136774625,3.713572066704308,0.6043159668533294,0.6931471805599453,3.4011973816621555,92,5.6823374994447,4.1588830833596715,13.0,1.0
5.998688392197302,3.718195508447989,3.4339872044851463,4.330733340286331,2.928523523860541,5.872117789475416,3.594568774642695,4.795790545596741,1.6094379124341003,1.0986122886681098,2.3978952727983707,2.3978952727983707,1.2211248631435017,2.0476928433652555,0.3074846997479606,0.6931471805599453,5.82600010738045,29,5.308020142009422,5.181783550292085,5.0,0.0
7.930803150780256,3.3606045275538974,3.040705639196722,4.411099882159589,2.337952236831337,7.288244401020124,2.7485521444115397,4.574710978503383,1.3862943611198906,1.9459101490553132,4.060443010546419,4.07753744390572,1.3291153588327071,2.4973291697865574,0.17395330712343804,0.6931471805599453,2.833213344056216,311,6.140839555835223,5.499896739946406,9.5,0.0
6.311444385858925,2.9004595930465586,2.8777929756893044,3.828641396489095,2.174751721484161,5.869296913133774,2.4875074314880576,3.6109179126442243,0.6931471805599453,0.6931471805599453,3.4965075614664802,3.4965075614664802,1.608812717040182,2.8875901149342877,0.3506568716131694,0.6931471805599453,4.394449154672439,0,6.311444385858925,5.869296913133774,32.0,0.0
6.1353267674944725,1.7243546218773436,1.3737155789130306,3.417726683613366,0.6043159668533294,5.707110264748875,1.3862943611198906,3.367295829986474,0.6931471805599453,0.6931471805599453,4.532599493153256,4.532599493153256,1.2412396869178657,2.8875901149342877,0.19062035960864973,0.6931471805599453,3.1354942159291497,0,6.1353267674944725,5.707110264748875,92.0,0.0
7.3674560152319755,3.247584751504654,2.928523523860541,4.960043507980195,2.4159137783010487,6.705639094860003,2.6210388241125804,3.8918202981106265,1.3862943611198906,1.6094379124341003,3.871201010907891,3.912023005428146,1.1877481434669155,1.7833912195575383,0.4382549309311553,0.6931471805599453,4.290459441148391,260,5.9830542797480115,5.3230099791384085,11.75,0.0
7.149508589545504,3.8738825974239592,3.0349529867072724,5.588147131057276,2.0541237336955462,6.709304340258298,3.4446824936018943,5.54907608489522,1.0986122886681098,1.0986122886681098,3.295836866004329,3.295836866004329,1.4749325006333283,2.9444389791664403,0.5423242908253617,1.0986122886681098,4.174387269895637,153,6.4571463507046944,6.017375928892483,13.0,0.0
8.012889586306857,3.013090361853403,2.8678989020441064,4.350277936359301,1.252762968495368,7.6586995582682995,2.679439667060944,4.795790545596741,0.6931471805599453,2.5649493574615367,4.5217885770490405,4.5217885770490405,1.603187650950728,3.7123518102990785,0.17395330712343804,0.6931471805599453,2.995732273553991,351,5.531619147894961,5.178970608915471,7.583333333333333,0.2
7.7877554007552545,3.002021975651514,2.8622008809294686,4.855928904335275,1.7984040119467235,7.142036574706803,2.4000574358028657,3.6109179126442243,0.6931471805599453,1.0986122886681098,4.709530201312334,4.709530201312334,1.4969977211882124,2.8875901149342877,0.2546422183735807,0.6931471805599453,3.6109179126442243,99,7.095022917057849,6.4496802206016755,55.0,0.0
7.400412858792405,3.0078119606453666,2.772588722239781,5.303304908059076,2.033397603178429,7.240649694255466,2.856470206220483,3.6109179126442243,1.6094379124341003,0.6931471805599453,4.454347296253507,4.454347296253507,1.0961779555330218,3.713572066704308,0.3293037471426004,0.6931471805599453,3.8501476017100584,0,7.400412858792405,7.240649694255466,85.0,0.0
7.011799929268738,2.9852110170419164,2.8622008809294686,4.26549281841793,2.2407096892759584,7.072421900537371,3.0429069284867682,4.6913478822291435,0.6931471805599453,1.6094379124341003,3.871201010907891,3.871201010907891,1.1360931144751232,2.772588722239781,0.3506568716131694,0.6931471805599453,4.787491742782046,142,5.628205475292234,5.688668836846153,11.75,0.0
4.446174454497633,2.882563575448353,2.772588722239781,3.2771447329921766,2.4807312783775197,2.4849066497880004,1.1631508098056809,1.6094379124341003,0.6931471805599453,0.6931471805599453,1.791759469228055,1.791759469228055,2.3683728335320486,2.772588722239781,1.55814461804655,0.6931471805599453,5.717027701406222,0,4.446174454497633,2.4849066497880004,5.0,0.0
5.423186348593906,3.0684756787459158,3.0204248861443626,3.594568774642695,2.388762789235098,4.553876891600541,2.256065077359153,2.5649493574615367,1.0986122886681098,0.6931471805599453,2.4849066497880004,2.4849066497880004,1.456498619793139,2.772588722239781,0.9745596399981308,0.6931471805599453,5.780743515792329,0,5.423186348593906,4.553876891600541,11.0,0.0
6.0607573736039315,4.460606734796738,4.430816798843313,5.117993812416755,2.388762789235098,4.574710978503383,3.005682604407159,3.713572066704308,1.0986122886681098,0.6931471805599453,1.791759469228055,1.791759469228055,2.089391872533004,2.9444389791664403,1.6389967146756448,0.6931471805599453,3.9318256327243257,0,6.0607573736039315,4.574710978503383,5.0,0.5
7.445061184797548,3.48657625400139,3.0349529867072724,5.771441123130016,2.3942522815198695,6.754604099487962,2.825558850695684,3.8918202981106265,1.0986122886681098,0.6931471805599453,4.007333185232471,4.007333185232471,1.5138647350859902,3.713572066704308,0.2546422183735807,0.6931471805599453,5.0106352940962555,0,7.445061184797548,6.754604099487962,54.0,0.0
8.136313373066384,3.512341142075709,3.2565568918358894,4.983606621708336,1.7984040119467235,7.506042178518122,2.9076813954312564,4.61512051684126,1.6094379124341003,1.0986122886681098,4.532599493153256,4.5217885770490405,1.2490554237653453,2.7694588292308535,0.2546422183735807,0.6931471805599453,3.1354942159291497,161,7.443458864014031,6.813444599510896,46.0,1.0
7.4437338971514055,3.1434354969911857,2.91235066461494,4.51085950651685,1.355835153635182,7.256297239690681,2.9647373756855067,5.60947179518496,0.6931471805599453,1.791759469228055,4.060443010546419,4.060443010546419,1.4510053511500811,2.9444389791664403,0.11332868530700317,0.6931471805599453,3.9318256327243257,214,5.8366336359758595,5.649678215663,11.4,0.0
7.968856059639959,3.3502549029245805,2.9444389791664403,4.8154311114712876,1.355835153635182,7.251344983372214,2.668550083839871,4.174387269895637,1.0986122886681098,1.791759469228055,4.406719247264253,4.406719247264253,1.3919923822345284,2.8875901149342877,0.11332868530700317,0.6931471805599453,3.5263605246161616,227,6.360801488541086,5.644739934022418,16.2,0.8888888888888888
9.312325497408466,4.630683227206711,4.497584975308154,5.707110264748875,1.355835153635182,8.62191350218664,3.949831288968085,4.976733742420574,0.6931471805599453,1.3862943611198906,4.5217885770490405,4.5217885770490405,1.520496400370317,2.7694588292308535,0.11332868530700317,0.6931471805599453,4.382026634673881,103,8.213893801029375,7.523661379198635,30.33333333333333,0.7142857142857143
6.542947351813216,3.3202236851974547,2.920469789053444,5.081404364984463,2.405141681319138,5.356586274672012,2.209963603113649,3.2188758248682006,1.0986122886681098,1.0986122886681098,3.295836866004329,3.295836866004329,1.9927098458555028,3.713572066704308,0.3506568716131694,0.6931471805599453,5.736572297479192,0,5.851239372457318,4.66814498514948,13.0,0.6666666666666666
7.1130443840624835,3.0498788704487443,2.8678989020441064,3.9396381724611196,1.7984040119467235,6.721425700790643,2.680347598552874,3.8918202981106265,0.6931471805599453,1.3862943611198906,3.784189633918261,3.8066624897703196,1.3120476655992561,2.9444389791664403,0.2546422183735807,0.6931471805599453,4.330733340286331,94,6.016059593963362,5.625220152153099,14.333333333333334,0.0
6.632133521022722,3.0421386463681466,2.93651291389402,4.007333185232471,2.174751721484161,5.659482215759621,2.143157356065944,3.2188758248682006,0.6931471805599453,1.3862943611198906,3.4011973816621555,3.4011973816621555,1.7575856481855332,3.432372999130605,0.5007752879124893,0.6931471805599453,4.219507705176107,270,5.536152466605236,4.567814399444322,9.666666666666666,0.4
6.334007604663525,3.473362992462341,3.2771447329921766,4.384523514872469,2.1471001901536506,5.707110264748875,2.8716796248840124,3.8918202981106265,0.6931471805599453,1.3862943611198906,2.833213344056216,2.833213344056216,2.258633205464863,3.713572066704308,0.19062035960864973,0.6931471805599453,5.384495062789089,93,5.238938843028536,4.61512051684126,5.333333333333333,0.0
11.735393027855736,5.1702016945635965,4.912654885736052,7.449730671740344,0.3506568716131694,11.256419009986898,4.694708712515217,7.050122520269059,0.6931471805599453,3.091042453358316,6.09807428216624,6.113682179832232,1.37044106778489,5.860786223465865,0.17395330712343804,0.6931471805599453,3.2188758248682006,313,8.691030685511077,8.212155020284555,21.142857142857142,2.3846153846153846
8.202509843461513,2.9960186908659696,2.865053949911875,4.442651256490317,1.7155981082624912,7.347943823148687,2.2064412324411435,3.9318256327243257,0.6931471805599453,2.302585092994046,5.0689042022202315,5.075173815233827,1.8465501129757058,3.432372999130605,0.17395330712343804,1.0986122886681098,1.3862943611198906,354,6.007474588583744,5.155857343179213,17.555555555555557,0.5
6.506650650150935,3.0283987491115765,2.772588722239781,4.23410650459726,1.7984040119467235,6.0112671744041615,2.5626843508306845,3.8918202981106265,1.0986122886681098,0.6931471805599453,3.5553480614894135,3.5553480614894135,1.518289648067372,2.3933394562625097,0.2546422183735807,0.6931471805599453,4.736198448394496,0,6.506650650150935,6.0112671744041615,34.0,0.0
6.3992436425478765,3.0774552663701726,3.0349529867072724,3.708682081410116,2.405141681319138,5.846438775057725,2.556959967428058,4.574710978503383,0.6931471805599453,0.6931471805599453,3.4011973816621555,3.4011973816621555,1.741735785965975,2.8875901149342877,0.11332868530700317,0.6931471805599453,4.174387269895637,0,6.3992436425478765,5.846438775057725,29.0,0.0
6.694611562246261,2.940970984313764,2.791165107812717,4.04305126783455,1.7984040119467235,6.184148890937483,2.4643259420879797,3.8918202981106265,0.6931471805599453,1.6094379124341003,3.4965075614664802,3.4965075614664802,1.7084181171276398,3.367295829986474,0.3293037471426004,0.6931471805599453,2.833213344056216,303,5.312023013604149,4.804021044733257,8.0,0.2
6.690295544136225,3.0728832301782982,2.928523523860541,4.795790545596741,2.2512917986064953,5.916202062607435,2.3501535099131554,3.2188758248682006,1.3862943611198906,1.3862943611198906,3.6888794541139363,3.6888794541139363,1.4493293486709569,3.713572066704308,0.5596157879354227,1.0986122886681098,4.574710978503383,229,5.594166001666211,4.822966130975706,13.0,0.0
7.528498419486568,2.764712788336757,2.7631695003232895,3.828641396489095,1.7369512327330598,7.200424892944957,2.4606139572189556,3.2188758248682006,0.6931471805599453,2.1972245773362196,4.584967478670572,4.574710978503383,1.3644576665107162,2.8875901149342877,0.2546422183735807,0.6931471805599453,0.6931471805599453,352,5.45281262985673,5.126193634730528,12.125,0.1111111111111111
7.474182104762846,4.0893096862574705,3.5085558999826545,5.726847747587197,2.388762789235098,6.608000625296087,3.245193133185574,4.976733742420574,1.3862943611198906,1.0986122886681098,3.4339872044851463,3.4339872044851463,1.3299003609237265,2.0731719286662407,0.6043159668533294,0.6931471805599453,5.099866427824199,0,6.781602312981556,5.916202062607435,15.0,0.0
6.6569835605504535,3.1174581432980815,2.8763855159214247,4.273884476054179,2.2512917986064953,6.208590026096629,2.6931245508855346,3.8918202981106265,1.0986122886681098,0.6931471805599453,3.6109179126442243,3.6109179126442243,1.2710082056620944,2.6210388241125804,0.3506568716131694,0.6931471805599453,4.3694478524670215,0,6.6569835605504535,6.208590026096629,36.0,0.0
6.369438547154207,3.016727000474497,2.928523523860541,4.290459441148391,1.252762968495368,5.556828061699537,2.2617630984737906,3.258096538021482,0.6931471805599453,0.6931471805599453,3.4339872044851463,3.4339872044851463,1.5966228153872566,2.9444389791664403,0.09531017980432487,0.6931471805599453,5.278114659230517,0,6.369438547154207,5.556828061699537,30.0,0.0
6.717562827807613,3.3192173146483928,3.0349529867072724,4.23410650459726,2.601207105484161,6.280395838960195,2.901067047012913,5.666426688112432,1.0986122886681098,1.3862943611198906,3.295836866004329,3.295836866004329,1.720806151976848,2.9444389791664403,0.19062035960864973,0.6931471805599453,3.1354942159291497,349,5.621366582837108,5.185521872402692,8.666666666666666,0.8
8.981865132439246,3.334444468011407,2.928523523860541,6.3139102994960545,1.205970806988609,8.17103418920548,2.56704031483601,3.8918202981106265,1.0986122886681098,2.302585092994046,5.556828061699537,5.560681631015528,1.7276501832423643,5.622572419230658,0.11332868530700317,0.6931471805599453,3.295836866004329,257,6.78564539600823,5.976068861630009,28.666666666666668,0.5
8.22988438262624,3.680441895968698,3.2771447329921766,5.218191322068752,1.7369512327330598,7.351158226430694,2.8362408970802537,4.795790545596741,1.0986122886681098,1.6094379124341003,4.418840607796598,4.418840607796598,1.5327127197721937,3.367295829986474,0.2546422183735807,1.0986122886681098,2.302585092994046,356,6.844389403360317,5.9667875593955415,20.5,0.0
5.5506312951620265,3.190850391869472,2.91235066461494,3.8877303128591016,2.3942522815198695,4.770684624465665,2.4541349911212467,3.2188758248682006,0.6931471805599453,0.6931471805599453,2.4849066497880004,2.4849066497880004,1.9776101448852457,3.713572066704308,0.3506568716131694,0.6931471805599453,3.784189633918261,0,5.5506312951620265,4.770684624465665,11.0,0.0
8.777778952206313,3.3536224362620155,2.91235066461494,6.400988075343648,1.7984040119467235,7.9748769005588755,2.5927109853944876,5.820082930352362,0.6931471805599453,2.772588722239781,5.099866427824199,5.099866427824199,1.565499364374407,2.8875901149342877,0.3506568716131694,1.0986122886681098,3.6109179126442243,338,6.071884106840783,5.27163110128553,10.866666666666667,0.2222222222222222
8.529185001388596,3.8679782307335806,3.0726933146901194,6.55250788703459,1.7369512327330598,7.496652438168283,2.872203596601528,4.574710978503383,0.6931471805599453,1.791759469228055,4.68213122712422,4.68213122712422,2.446757584437261,6.55250788703459,0.2546422183735807,0.6931471805599453,3.784189633918261,129,6.920537240546674,5.88943182154283,21.4,0.0
9.50128237507538,3.4918698397137553,3.1945831322991562,5.320665770211798,1.355835153635182,9.31217467785745,3.3090646879802197,5.484796933490655,1.0986122886681098,2.0794415416798357,5.393627546352362,5.407171771460119,1.1608788857013836,2.7694588292308535,0.09531017980432487,0.6931471805599453,0.6931471805599453,372,7.555820660877846,7.366806289537736,31.285714285714285,0.0
6.6934971352559,2.8404109087423928,2.8273136219290276,3.883623530906448,1.7369512327330598,5.978885764901122,2.1838015570040787,3.2188758248682006,1.0986122886681098,1.0986122886681098,3.8501476017100584,3.8501476017100584,1.54171566193772,2.3933394562625097,0.3293037471426004,0.6931471805599453,4.454347296253507,175,6.001588130278833,5.288267030694535,23.0,1.0
8.965831447914955,5.386772030201913,5.19295685089021,6.062388885444681,3.6888794541139363,7.628517626575055,4.061878760972523,5.484796933490655,2.1972245773362196,1.0986122886681098,3.4657359027997265,3.4657359027997265,1.8685919012713432,2.7694588292308535,0.7227059828014898,0.6931471805599453,4.394449154672439,188,8.27281195860795,6.935856709093012,15.5,0.0
6.234430333369278,3.4908285877894865,3.502248625731883,4.394449154672439,2.6100697927420065,5.356586274672012,2.6523612952416213,3.2188758248682006,1.0986122886681098,0.6931471805599453,2.833213344056216,2.833213344056216,1.8353775510503114,3.713572066704308,0.4382549309311553,0.6931471805599453,4.61512051684126,0,6.234430333369278,5.356586274672012,16.0,0.0
8.507629605767502,3.2535267774149355,3.0349529867072724,4.885827643502908,1.7369512327330598,7.980365765111246,2.752603917546287,4.795790545596741,0.6931471805599453,2.9444389791664403,4.77912349311153,4.787491742782046,1.6119473240395263,2.9444389791664403,0.19062035960864973,0.6931471805599453,1.0986122886681098,329,5.620684641874008,5.095793102436563,6.555555555555555,0.0526315789473684
7.9751692554798295,3.4230154502475263,3.0349529867072724,5.771441123130016,1.355835153635182,7.074116816197362,2.568084156266908,3.8918202981106265,0.6931471805599453,1.0986122886681098,4.442651256490317,4.454347296253507,1.5881934298374463,3.713572066704308,0.05826890812397577,0.6931471805599453,2.70805020110221,125,7.282365912494403,6.3818160174060985,42.0,0.0
5.162211233551045,2.8200251566776373,2.928523523860541,3.188416617383492,2.4423470353692043,4.804021044733257,2.4849066497880004,3.258096538021482,0.6931471805599453,0.6931471805599453,2.4849066497880004,2.4849066497880004,1.5477559136097596,2.9444389791664403,0.3506568716131694,0.6931471805599453,5.908082938168931,0,5.162211233551045,4.804021044733257,11.0,0.0
